date,currency,exchange_rate
2010-12-31,CHF,1.2508
2011-01-03,CHF,1.2471
2011-01-04,CHF,1.2622
2011-01-05,CHF,1.27
2011-01-06,CHF,1.2553
2011-01-07,CHF,1.2484
2011-01-10,CHF,1.2528
2011-01-11,CHF,1.2631
2011-01-12,CHF,1.2692
2011-01-13,CHF,1.2878
2011-01-14,CHF,1.2894
2011-01-17,CHF,1.2819
2011-01-18,CHF,1.2897
2011-01-19,CHF,1.2863
2011-01-20,CHF,1.3028
2011-01-21,CHF,1.3051
2011-01-24,CHF,1.2943
2011-01-25,CHF,1.289
2011-01-26,CHF,1.2916
2011-01-27,CHF,1.2983
2011-01-28,CHF,1.2819
2011-01-31,CHF,1.2923
2011-02-01,CHF,1.2933
2011-02-02,CHF,1.2981
2011-02-03,CHF,1.2889
2011-02-04,CHF,1.2967
2011-02-07,CHF,1.2975
2011-02-08,CHF,1.3122
2011-02-09,CHF,1.3148
2011-02-10,CHF,1.3181
2011-02-11,CHF,1.3181
2011-02-14,CHF,1.3083
2011-02-15,CHF,1.3042
2011-02-16,CHF,1.3012
2011-02-17,CHF,1.2921
2011-02-18,CHF,1.2932
2011-02-21,CHF,1.2945
2011-02-22,CHF,1.2815
2011-02-23,CHF,1.2827
2011-02-24,CHF,1.2782
2011-02-25,CHF,1.2767
2011-02-28,CHF,1.282
2011-03-01,CHF,1.2792
2011-03-02,CHF,1.2805
2011-03-03,CHF,1.3011
2011-03-04,CHF,1.2931
2011-03-07,CHF,1.2941
2011-03-08,CHF,1.3002
2011-03-09,CHF,1.2929
2011-03-10,CHF,1.2859
2011-03-11,CHF,1.2925
2011-03-14,CHF,1.2926
2011-03-15,CHF,1.2826
2011-03-16,CHF,1.2515
2011-03-17,CHF,1.2594
2011-03-18,CHF,1.277
2011-03-21,CHF,1.2868
2011-03-22,CHF,1.2821
2011-03-23,CHF,1.279
2011-03-24,CHF,1.2872
2011-03-25,CHF,1.2955
2011-03-28,CHF,1.2909
2011-03-29,CHF,1.2987
2011-03-30,CHF,1.2974
2011-03-31,CHF,1.3013
2011-04-01,CHF,1.3144
2011-04-04,CHF,1.3127
2011-04-05,CHF,1.3158
2011-04-06,CHF,1.3163
2011-04-07,CHF,1.3099
2011-04-08,CHF,1.3124
2011-04-11,CHF,1.3084
2011-04-12,CHF,1.2984
2011-04-13,CHF,1.2941
2011-04-14,CHF,1.2928
2011-04-15,CHF,1.2874
2011-04-18,CHF,1.2745
2011-04-19,CHF,1.2894
2011-04-20,CHF,1.2905
2011-04-21,CHF,1.2896
2011-04-22,CHF,1.29
2011-04-25,CHF,1.2845
2011-04-26,CHF,1.2791
2011-04-27,CHF,1.2931
2011-04-28,CHF,1.295
2011-04-29,CHF,1.2816
2011-05-02,CHF,1.2819
2011-05-03,CHF,1.2766
2011-05-04,CHF,1.2769
2011-05-05,CHF,1.265
2011-05-06,CHF,1.2584
2011-05-09,CHF,1.2521
2011-05-10,CHF,1.2677
2011-05-11,CHF,1.2587
2011-05-12,CHF,1.2591
2011-05-13,CHF,1.2602
2011-05-16,CHF,1.2516
2011-05-17,CHF,1.253
2011-05-18,CHF,1.2553
2011-05-19,CHF,1.2604
2011-05-20,CHF,1.2421
2011-05-23,CHF,1.2414
2011-05-24,CHF,1.2407
2011-05-25,CHF,1.2286
2011-05-26,CHF,1.2228
2011-05-27,CHF,1.2157
2011-05-30,CHF,1.2171
2011-05-31,CHF,1.2293
2011-06-01,CHF,1.2069
2011-06-02,CHF,1.2208
2011-06-03,CHF,1.2205
2011-06-06,CHF,1.2175
2011-06-07,CHF,1.2284
2011-06-08,CHF,1.219
2011-06-09,CHF,1.2206
2011-06-10,CHF,1.2101
2011-06-13,CHF,1.2067
2011-06-14,CHF,1.2206
2011-06-15,CHF,1.2087
2011-06-16,CHF,1.2048
2011-06-17,CHF,1.2137
2011-06-20,CHF,1.2104
2011-06-21,CHF,1.2106
2011-06-22,CHF,1.2037
2011-06-23,CHF,1.1954
2011-06-24,CHF,1.1825
2011-06-27,CHF,1.1927
2011-06-28,CHF,1.1954
2011-06-29,CHF,1.2046
2011-06-30,CHF,1.2194
2011-07-01,CHF,1.2313
2011-07-04,CHF,1.2325
2011-07-05,CHF,1.2128
2011-07-06,CHF,1.2019
2011-07-07,CHF,1.2131
2011-07-08,CHF,1.1935
2011-07-11,CHF,1.1744
2011-07-12,CHF,1.159
2011-07-13,CHF,1.1513
2011-07-14,CHF,1.1534
2011-07-15,CHF,1.1541
2011-07-18,CHF,1.1535
2011-07-19,CHF,1.1665
2011-07-20,CHF,1.1661
2011-07-21,CHF,1.1773
2011-07-22,CHF,1.1769
2011-07-25,CHF,1.1584
2011-07-26,CHF,1.1627
2011-07-27,CHF,1.1509
2011-07-28,CHF,1.1478
2011-07-29,CHF,1.1313
2011-08-01,CHF,1.117
2011-08-02,CHF,1.0837
2011-08-03,CHF,1.1041
2011-08-04,CHF,1.0808
2011-08-05,CHF,1.0962
2011-08-08,CHF,1.0697
2011-08-09,CHF,1.038
2011-08-10,CHF,1.0296
2011-08-11,CHF,1.087
2011-08-12,CHF,1.1084
2011-08-15,CHF,1.1329
2011-08-16,CHF,1.148
2011-08-17,CHF,1.1392
2011-08-18,CHF,1.1369
2011-08-19,CHF,1.1309
2011-08-22,CHF,1.1344
2011-08-23,CHF,1.1438
2011-08-24,CHF,1.146
2011-08-25,CHF,1.141
2011-08-26,CHF,1.1685
2011-08-29,CHF,1.1843
2011-08-30,CHF,1.1836
2011-08-31,CHF,1.1597
2011-09-01,CHF,1.1329
2011-09-02,CHF,1.1203
2011-09-05,CHF,1.1076
2011-09-06,CHF,1.2066
2011-09-07,CHF,1.2087
2011-09-08,CHF,1.2148
2011-09-09,CHF,1.2065
2011-09-12,CHF,1.2035
2011-09-13,CHF,1.2037
2011-09-14,CHF,1.2042
2011-09-15,CHF,1.2072
2011-09-16,CHF,1.2093
2011-09-19,CHF,1.2063
2011-09-20,CHF,1.2152
2011-09-21,CHF,1.2212
2011-09-22,CHF,1.2223
2011-09-23,CHF,1.2218
2011-09-26,CHF,1.2197
2011-09-27,CHF,1.2181
2011-09-28,CHF,1.2184
2011-09-29,CHF,1.2192
2011-09-30,CHF,1.2158
2011-10-03,CHF,1.2142
2011-10-04,CHF,1.2232
2011-10-05,CHF,1.2326
2011-10-06,CHF,1.2366
2011-10-07,CHF,1.2402
2011-10-10,CHF,1.2331
2011-10-11,CHF,1.2385
2011-10-12,CHF,1.2336
2011-10-13,CHF,1.2371
2011-10-14,CHF,1.2372
2011-10-17,CHF,1.235
2011-10-18,CHF,1.2352
2011-10-19,CHF,1.2418
2011-10-20,CHF,1.2324
2011-10-21,CHF,1.2259
2011-10-24,CHF,1.2263
2011-10-25,CHF,1.2212
2011-10-26,CHF,1.2247
2011-10-27,CHF,1.2194
2011-10-28,CHF,1.2208
2011-10-31,CHF,1.2148
2011-11-01,CHF,1.2153
2011-11-02,CHF,1.2148
2011-11-03,CHF,1.2134
2011-11-04,CHF,1.2198
2011-11-07,CHF,1.2405
2011-11-08,CHF,1.2379
2011-11-09,CHF,1.2313
2011-11-10,CHF,1.2329
2011-11-11,CHF,1.2371
2011-11-14,CHF,1.2382
2011-11-15,CHF,1.2387
2011-11-16,CHF,1.2378
2011-11-17,CHF,1.2406
2011-11-18,CHF,1.2396
2011-11-21,CHF,1.2372
2011-11-22,CHF,1.2348
2011-11-23,CHF,1.2269
2011-11-24,CHF,1.2269
2011-11-25,CHF,1.2313
2011-11-28,CHF,1.2284
2011-11-29,CHF,1.2259
2011-11-30,CHF,1.2275
2011-12-01,CHF,1.2326
2011-12-02,CHF,1.2342
2011-12-05,CHF,1.2335
2011-12-06,CHF,1.2407
2011-12-07,CHF,1.2385
2011-12-08,CHF,1.2356
2011-12-09,CHF,1.2353
2011-12-12,CHF,1.2357
2011-12-13,CHF,1.2323
2011-12-14,CHF,1.2377
2011-12-15,CHF,1.2235
2011-12-16,CHF,1.2207
2011-12-19,CHF,1.2183
2011-12-20,CHF,1.2188
2011-12-21,CHF,1.2206
2011-12-22,CHF,1.2214
2011-12-23,CHF,1.222
2011-12-26,CHF,1.2218
2011-12-27,CHF,1.2208
2011-12-28,CHF,1.2194
2011-12-29,CHF,1.2182
2011-12-30,CHF,1.2163
2012-01-02,CHF,1.2152
2012-01-03,CHF,1.2162
2012-01-04,CHF,1.2187
2012-01-05,CHF,1.2176
2012-01-06,CHF,1.2147
2012-01-09,CHF,1.2118
2012-01-10,CHF,1.2127
2012-01-11,CHF,1.2124
2012-01-12,CHF,1.2102
2012-01-13,CHF,1.2069
2012-01-16,CHF,1.2083
2012-01-17,CHF,1.209
2012-01-18,CHF,1.2082
2012-01-19,CHF,1.2085
2012-01-20,CHF,1.2081
2012-01-23,CHF,1.2072
2012-01-24,CHF,1.2089
2012-01-25,CHF,1.2075
2012-01-26,CHF,1.2061
2012-01-27,CHF,1.2058
2012-01-30,CHF,1.2054
2012-01-31,CHF,1.2037
2012-02-01,CHF,1.2044
2012-02-02,CHF,1.2047
2012-02-03,CHF,1.2082
2012-02-06,CHF,1.2061
2012-02-07,CHF,1.2089
2012-02-08,CHF,1.2098
2012-02-09,CHF,1.2111
2012-02-10,CHF,1.2092
2012-02-13,CHF,1.2085
2012-02-14,CHF,1.2073
2012-02-15,CHF,1.2066
2012-02-16,CHF,1.2067
2012-02-17,CHF,1.2083
2012-02-20,CHF,1.2069
2012-02-21,CHF,1.2074
2012-02-22,CHF,1.2058
2012-02-23,CHF,1.2052
2012-02-24,CHF,1.2049
2012-02-27,CHF,1.2047
2012-02-28,CHF,1.2051
2012-02-29,CHF,1.2051
2012-03-01,CHF,1.2058
2012-03-02,CHF,1.2064
2012-03-05,CHF,1.2059
2012-03-06,CHF,1.2047
2012-03-07,CHF,1.2051
2012-03-08,CHF,1.2054
2012-03-09,CHF,1.2055
2012-03-12,CHF,1.2056
2012-03-13,CHF,1.2075
2012-03-14,CHF,1.2125
2012-03-15,CHF,1.207
2012-03-16,CHF,1.2059
2012-03-19,CHF,1.2062
2012-03-20,CHF,1.2055
2012-03-21,CHF,1.2053
2012-03-22,CHF,1.2055
2012-03-23,CHF,1.2045
2012-03-26,CHF,1.2057
2012-03-27,CHF,1.205
2012-03-28,CHF,1.205
2012-03-29,CHF,1.2054
2012-03-30,CHF,1.2039
2012-04-02,CHF,1.2037
2012-04-03,CHF,1.2037
2012-04-04,CHF,1.2032
2012-04-05,CHF,1.2018
2012-04-06,CHF,1.2006
2012-04-09,CHF,1.2018
2012-04-10,CHF,1.2013
2012-04-11,CHF,1.2026
2012-04-12,CHF,1.2013
2012-04-13,CHF,1.202
2012-04-16,CHF,1.2016
2012-04-17,CHF,1.2012
2012-04-18,CHF,1.2015
2012-04-19,CHF,1.2021
2012-04-20,CHF,1.201
2012-04-23,CHF,1.2017
2012-04-24,CHF,1.2013
2012-04-25,CHF,1.2015
2012-04-26,CHF,1.2013
2012-04-27,CHF,1.2013
2012-04-30,CHF,1.2013
2012-05-01,CHF,1.2015
2012-05-02,CHF,1.2013
2012-05-03,CHF,1.2014
2012-05-04,CHF,1.2005
2012-05-07,CHF,1.2012
2012-05-08,CHF,1.2009
2012-05-09,CHF,1.2008
2012-05-10,CHF,1.201
2012-05-11,CHF,1.2005
2012-05-14,CHF,1.2009
2012-05-15,CHF,1.201
2012-05-16,CHF,1.2007
2012-05-17,CHF,1.2008
2012-05-18,CHF,1.2009
2012-05-21,CHF,1.2012
2012-05-22,CHF,1.2009
2012-05-23,CHF,1.2008
2012-05-24,CHF,1.201
2012-05-25,CHF,1.2004
2012-05-28,CHF,1.2018
2012-05-29,CHF,1.2009
2012-05-30,CHF,1.2011
2012-05-31,CHF,1.2008
2012-06-01,CHF,1.2008
2012-06-04,CHF,1.2009
2012-06-05,CHF,1.2009
2012-06-06,CHF,1.2009
2012-06-07,CHF,1.2009
2012-06-08,CHF,1.2004
2012-06-11,CHF,1.2008
2012-06-12,CHF,1.2007
2012-06-13,CHF,1.2008
2012-06-14,CHF,1.2009
2012-06-15,CHF,1.2008
2012-06-18,CHF,1.2008
2012-06-19,CHF,1.2006
2012-06-20,CHF,1.2009
2012-06-21,CHF,1.2008
2012-06-22,CHF,1.2003
2012-06-25,CHF,1.2009
2012-06-26,CHF,1.2007
2012-06-27,CHF,1.2008
2012-06-28,CHF,1.201
2012-06-29,CHF,1.2008
2012-07-02,CHF,1.201
2012-07-03,CHF,1.201
2012-07-04,CHF,1.201
2012-07-05,CHF,1.2012
2012-07-06,CHF,1.2004
2012-07-09,CHF,1.2009
2012-07-10,CHF,1.2005
2012-07-11,CHF,1.2005
2012-07-12,CHF,1.2007
2012-07-13,CHF,1.2008
2012-07-16,CHF,1.2009
2012-07-17,CHF,1.2013
2012-07-18,CHF,1.2009
2012-07-19,CHF,1.2008
2012-07-20,CHF,1.2007
2012-07-23,CHF,1.2009
2012-07-24,CHF,1.2008
2012-07-25,CHF,1.201
2012-07-26,CHF,1.2008
2012-07-27,CHF,1.201
2012-07-30,CHF,1.201
2012-07-31,CHF,1.2011
2012-08-01,CHF,1.2014
2012-08-02,CHF,1.2011
2012-08-03,CHF,1.2015
2012-08-06,CHF,1.2012
2012-08-07,CHF,1.2011
2012-08-08,CHF,1.2012
2012-08-09,CHF,1.2009
2012-08-10,CHF,1.2006
2012-08-13,CHF,1.2009
2012-08-14,CHF,1.201
2012-08-15,CHF,1.2009
2012-08-16,CHF,1.2009
2012-08-17,CHF,1.2009
2012-08-20,CHF,1.2008
2012-08-21,CHF,1.2007
2012-08-22,CHF,1.201
2012-08-23,CHF,1.2007
2012-08-24,CHF,1.2005
2012-08-27,CHF,1.2009
2012-08-28,CHF,1.2006
2012-08-29,CHF,1.2008
2012-08-30,CHF,1.2008
2012-08-31,CHF,1.2003
2012-09-03,CHF,1.2008
2012-09-04,CHF,1.201
2012-09-05,CHF,1.204
2012-09-06,CHF,1.2049
2012-09-07,CHF,1.2107
2012-09-10,CHF,1.2069
2012-09-11,CHF,1.2067
2012-09-12,CHF,1.209
2012-09-13,CHF,1.2145
2012-09-14,CHF,1.2157
2012-09-17,CHF,1.2163
2012-09-18,CHF,1.2108
2012-09-19,CHF,1.2103
2012-09-20,CHF,1.2095
2012-09-21,CHF,1.2109
2012-09-24,CHF,1.2094
2012-09-25,CHF,1.2095
2012-09-26,CHF,1.209
2012-09-27,CHF,1.2101
2012-09-28,CHF,1.208
2012-10-01,CHF,1.2091
2012-10-02,CHF,1.2092
2012-10-03,CHF,1.2111
2012-10-04,CHF,1.2111
2012-10-05,CHF,1.2109
2012-10-08,CHF,1.2101
2012-10-09,CHF,1.2113
2012-10-10,CHF,1.207
2012-10-11,CHF,1.2086
2012-10-12,CHF,1.2085
2012-10-15,CHF,1.2082
2012-10-16,CHF,1.2092
2012-10-17,CHF,1.2098
2012-10-18,CHF,1.2081
2012-10-19,CHF,1.2086
2012-10-22,CHF,1.2105
2012-10-23,CHF,1.2108
2012-10-24,CHF,1.2095
2012-10-25,CHF,1.2096
2012-10-26,CHF,1.209
2012-10-29,CHF,1.2083
2012-10-30,CHF,1.2078
2012-10-31,CHF,1.207
2012-11-01,CHF,1.2058
2012-11-02,CHF,1.2064
2012-11-05,CHF,1.2072
2012-11-06,CHF,1.2079
2012-11-07,CHF,1.2065
2012-11-08,CHF,1.2055
2012-11-09,CHF,1.2056
2012-11-12,CHF,1.205
2012-11-13,CHF,1.2036
2012-11-14,CHF,1.2034
2012-11-15,CHF,1.2038
2012-11-16,CHF,1.2045
2012-11-19,CHF,1.2042
2012-11-20,CHF,1.2048
2012-11-21,CHF,1.2042
2012-11-22,CHF,1.2045
2012-11-23,CHF,1.204
2012-11-26,CHF,1.2031
2012-11-27,CHF,1.2041
2012-11-28,CHF,1.2034
2012-11-29,CHF,1.2038
2012-11-30,CHF,1.205
2012-12-03,CHF,1.2082
2012-12-04,CHF,1.2131
2012-12-05,CHF,1.2103
2012-12-06,CHF,1.209
2012-12-07,CHF,1.2077
2012-12-10,CHF,1.2078
2012-12-11,CHF,1.2123
2012-12-12,CHF,1.2106
2012-12-13,CHF,1.2078
2012-12-14,CHF,1.2077
2012-12-17,CHF,1.2077
2012-12-18,CHF,1.2075
2012-12-19,CHF,1.208
2012-12-20,CHF,1.2071
2012-12-21,CHF,1.2075
2012-12-24,CHF,1.2074
2012-12-25,CHF,1.2069
2012-12-26,CHF,1.2077
2012-12-27,CHF,1.2085
2012-12-28,CHF,1.2072
2012-12-31,CHF,1.2073
2013-01-01,CHF,1.208
2013-01-02,CHF,1.2102
2013-01-03,CHF,1.2093
2013-01-04,CHF,1.2083
2013-01-07,CHF,1.2084
2013-01-08,CHF,1.2087
2013-01-09,CHF,1.2087
2013-01-10,CHF,1.2129
2013-01-11,CHF,1.2189
2013-01-14,CHF,1.2335
2013-01-15,CHF,1.2398
2013-01-16,CHF,1.2369
2013-01-17,CHF,1.2474
2013-01-18,CHF,1.2438
2013-01-21,CHF,1.241
2013-01-22,CHF,1.2379
2013-01-23,CHF,1.2377
2013-01-24,CHF,1.2422
2013-01-25,CHF,1.2466
2013-01-28,CHF,1.2461
2013-01-29,CHF,1.2427
2013-01-30,CHF,1.2354
2013-01-31,CHF,1.2359
2013-02-01,CHF,1.238
2013-02-04,CHF,1.2272
2013-02-05,CHF,1.2335
2013-02-06,CHF,1.2306
2013-02-07,CHF,1.2299
2013-02-08,CHF,1.2258
2013-02-11,CHF,1.2334
2013-02-12,CHF,1.2337
2013-02-13,CHF,1.2331
2013-02-14,CHF,1.2307
2013-02-15,CHF,1.2313
2013-02-18,CHF,1.2327
2013-02-19,CHF,1.2348
2013-02-20,CHF,1.2311
2013-02-21,CHF,1.2275
2013-02-22,CHF,1.2258
2013-02-25,CHF,1.2173
2013-02-26,CHF,1.2173
2013-02-27,CHF,1.2209
2013-02-28,CHF,1.2227
2013-03-01,CHF,1.2274
2013-03-04,CHF,1.2255
2013-03-05,CHF,1.2275
2013-03-06,CHF,1.2302
2013-03-07,CHF,1.2355
2013-03-08,CHF,1.2363
2013-03-11,CHF,1.2348
2013-03-12,CHF,1.2339
2013-03-13,CHF,1.2344
2013-03-14,CHF,1.2311
2013-03-15,CHF,1.227
2013-03-18,CHF,1.2258
2013-03-19,CHF,1.219
2013-03-20,CHF,1.2223
2013-03-21,CHF,1.2211
2013-03-22,CHF,1.2219
2013-03-25,CHF,1.2194
2013-03-26,CHF,1.2192
2013-03-27,CHF,1.2185
2013-03-28,CHF,1.2171
2013-03-29,CHF,1.2174
2013-04-01,CHF,1.2161
2013-04-02,CHF,1.2163
2013-04-03,CHF,1.2141
2013-04-04,CHF,1.2154
2013-04-05,CHF,1.2141
2013-04-08,CHF,1.2169
2013-04-09,CHF,1.2199
2013-04-10,CHF,1.2186
2013-04-11,CHF,1.2199
2013-04-12,CHF,1.2156
2013-04-15,CHF,1.2144
2013-04-16,CHF,1.2155
2013-04-17,CHF,1.2156
2013-04-18,CHF,1.2171
2013-04-19,CHF,1.2186
2013-04-22,CHF,1.2202
2013-04-23,CHF,1.2289
2013-04-24,CHF,1.2324
2013-04-25,CHF,1.2292
2013-04-26,CHF,1.2274
2013-04-29,CHF,1.2271
2013-04-30,CHF,1.2239
2013-05-01,CHF,1.2222
2013-05-02,CHF,1.2213
2013-05-03,CHF,1.2264
2013-05-06,CHF,1.2267
2013-05-07,CHF,1.2297
2013-05-08,CHF,1.2304
2013-05-09,CHF,1.2369
2013-05-10,CHF,1.2427
2013-05-13,CHF,1.2425
2013-05-14,CHF,1.249
2013-05-15,CHF,1.244
2013-05-16,CHF,1.2425
2013-05-17,CHF,1.2484
2013-05-20,CHF,1.2454
2013-05-21,CHF,1.2523
2013-05-22,CHF,1.2583
2013-05-23,CHF,1.2529
2013-05-24,CHF,1.2432
2013-05-27,CHF,1.2439
2013-05-28,CHF,1.2548
2013-05-29,CHF,1.2447
2013-05-30,CHF,1.2434
2013-05-31,CHF,1.2417
2013-06-03,CHF,1.238
2013-06-04,CHF,1.2388
2013-06-05,CHF,1.2331
2013-06-06,CHF,1.2315
2013-06-07,CHF,1.237
2013-06-10,CHF,1.2373
2013-06-11,CHF,1.2309
2013-06-12,CHF,1.2277
2013-06-13,CHF,1.233
2013-06-14,CHF,1.2295
2013-06-17,CHF,1.2328
2013-06-18,CHF,1.2321
2013-06-19,CHF,1.2337
2013-06-20,CHF,1.2262
2013-06-21,CHF,1.2254
2013-06-24,CHF,1.2245
2013-06-25,CHF,1.227
2013-06-26,CHF,1.2264
2013-06-27,CHF,1.2319
2013-06-28,CHF,1.2297
2013-07-01,CHF,1.2344
2013-07-02,CHF,1.2337
2013-07-03,CHF,1.2313
2013-07-04,CHF,1.2346
2013-07-05,CHF,1.236
2013-07-08,CHF,1.2381
2013-07-09,CHF,1.2437
2013-07-10,CHF,1.2416
2013-07-11,CHF,1.2396
2013-07-12,CHF,1.2365
2013-07-15,CHF,1.2387
2013-07-16,CHF,1.2362
2013-07-17,CHF,1.235
2013-07-18,CHF,1.2378
2013-07-19,CHF,1.236
2013-07-22,CHF,1.2341
2013-07-23,CHF,1.2361
2013-07-24,CHF,1.2366
2013-07-25,CHF,1.2346
2013-07-26,CHF,1.2321
2013-07-29,CHF,1.2347
2013-07-30,CHF,1.233
2013-07-31,CHF,1.2318
2013-08-01,CHF,1.2372
2013-08-02,CHF,1.2331
2013-08-05,CHF,1.2298
2013-08-06,CHF,1.2319
2013-08-07,CHF,1.2287
2013-08-08,CHF,1.2307
2013-08-09,CHF,1.2297
2013-08-12,CHF,1.2313
2013-08-13,CHF,1.2372
2013-08-14,CHF,1.2397
2013-08-15,CHF,1.2359
2013-08-16,CHF,1.2343
2013-08-19,CHF,1.2324
2013-08-20,CHF,1.2306
2013-08-21,CHF,1.2315
2013-08-22,CHF,1.2332
2013-08-23,CHF,1.2328
2013-08-26,CHF,1.2334
2013-08-27,CHF,1.2284
2013-08-28,CHF,1.2299
2013-08-29,CHF,1.2326
2013-08-30,CHF,1.2293
2013-09-02,CHF,1.2326
2013-09-03,CHF,1.2333
2013-09-04,CHF,1.2352
2013-09-05,CHF,1.2396
2013-09-06,CHF,1.2357
2013-09-09,CHF,1.2355
2013-09-10,CHF,1.2401
2013-09-11,CHF,1.2387
2013-09-12,CHF,1.2373
2013-09-13,CHF,1.2358
2013-09-16,CHF,1.2365
2013-09-17,CHF,1.2367
2013-09-18,CHF,1.2335
2013-09-19,CHF,1.2319
2013-09-20,CHF,1.2308
2013-09-23,CHF,1.229
2013-09-24,CHF,1.2296
2013-09-25,CHF,1.2298
2013-09-26,CHF,1.2276
2013-09-27,CHF,1.2245
2013-09-30,CHF,1.2237
2013-10-01,CHF,1.225
2013-10-02,CHF,1.226
2013-10-03,CHF,1.2248
2013-10-04,CHF,1.2297
2013-10-07,CHF,1.2262
2013-10-08,CHF,1.2268
2013-10-09,CHF,1.2307
2013-10-10,CHF,1.2323
2013-10-11,CHF,1.2349
2013-10-14,CHF,1.2345
2013-10-15,CHF,1.2341
2013-10-16,CHF,1.236
2013-10-17,CHF,1.2339
2013-10-18,CHF,1.234
2013-10-21,CHF,1.2336
2013-10-22,CHF,1.2332
2013-10-23,CHF,1.2289
2013-10-24,CHF,1.2314
2013-10-25,CHF,1.2315
2013-10-28,CHF,1.2346
2013-10-29,CHF,1.2355
2013-10-30,CHF,1.2349
2013-10-31,CHF,1.2319
2013-11-01,CHF,1.2302
2013-11-04,CHF,1.2293
2013-11-05,CHF,1.2308
2013-11-06,CHF,1.2325
2013-11-07,CHF,1.2287
2013-11-08,CHF,1.2316
2013-11-11,CHF,1.2324
2013-11-12,CHF,1.2326
2013-11-13,CHF,1.2316
2013-11-14,CHF,1.2333
2013-11-15,CHF,1.2345
2013-11-18,CHF,1.2328
2013-11-19,CHF,1.233
2013-11-20,CHF,1.2312
2013-11-21,CHF,1.2306
2013-11-22,CHF,1.229
2013-11-25,CHF,1.2323
2013-11-26,CHF,1.2302
2013-11-27,CHF,1.2322
2013-11-28,CHF,1.2318
2013-11-29,CHF,1.2312
2013-12-02,CHF,1.2303
2013-12-03,CHF,1.2289
2013-12-04,CHF,1.2265
2013-12-05,CHF,1.2253
2013-12-06,CHF,1.2223
2013-12-09,CHF,1.2232
2013-12-10,CHF,1.2211
2013-12-11,CHF,1.2219
2013-12-12,CHF,1.223
2013-12-13,CHF,1.2216
2013-12-16,CHF,1.2208
2013-12-17,CHF,1.2183
2013-12-18,CHF,1.223
2013-12-19,CHF,1.2264
2013-12-20,CHF,1.2248
2013-12-23,CHF,1.2241
2013-12-24,CHF,1.2253
2013-12-25,CHF,1.225
2013-12-26,CHF,1.2272
2013-12-27,CHF,1.2252
2013-12-30,CHF,1.225
2013-12-31,CHF,1.2271
2014-01-01,CHF,1.2268
2014-01-02,CHF,1.2288
2014-01-03,CHF,1.2298
2014-01-06,CHF,1.2317
2014-01-07,CHF,1.2375
2014-01-08,CHF,1.2368
2014-01-09,CHF,1.234
2014-01-10,CHF,1.2338
2014-01-13,CHF,1.229
2014-01-14,CHF,1.2344
2014-01-15,CHF,1.2361
2014-01-16,CHF,1.2323
2014-01-17,CHF,1.2321
2014-01-20,CHF,1.2329
2014-01-21,CHF,1.2338
2014-01-22,CHF,1.2344
2014-01-23,CHF,1.2288
2014-01-24,CHF,1.2231
2014-01-27,CHF,1.2254
2014-01-28,CHF,1.2265
2014-01-29,CHF,1.2219
2014-01-30,CHF,1.2234
2014-01-31,CHF,1.2223
2014-02-03,CHF,1.2184
2014-02-04,CHF,1.2214
2014-02-05,CHF,1.2227
2014-02-06,CHF,1.2243
2014-02-07,CHF,1.2243
2014-02-10,CHF,1.2235
2014-02-11,CHF,1.225
2014-02-12,CHF,1.2242
2014-02-13,CHF,1.2219
2014-02-14,CHF,1.2218
2014-02-17,CHF,1.2217
2014-02-18,CHF,1.2215
2014-02-19,CHF,1.2202
2014-02-20,CHF,1.22
2014-02-21,CHF,1.2194
2014-02-24,CHF,1.2209
2014-02-25,CHF,1.2188
2014-02-26,CHF,1.2188
2014-02-27,CHF,1.2177
2014-02-28,CHF,1.2143
2014-03-03,CHF,1.2128
2014-03-04,CHF,1.219
2014-03-05,CHF,1.2183
2014-03-06,CHF,1.2201
2014-03-07,CHF,1.218
2014-03-10,CHF,1.218
2014-03-11,CHF,1.2167
2014-03-12,CHF,1.215
2014-03-13,CHF,1.2128
2014-03-14,CHF,1.2135
2014-03-17,CHF,1.2155
2014-03-18,CHF,1.2165
2014-03-19,CHF,1.2186
2014-03-20,CHF,1.2176
2014-03-21,CHF,1.2172
2014-03-24,CHF,1.2189
2014-03-25,CHF,1.2203
2014-03-26,CHF,1.2197
2014-03-27,CHF,1.2182
2014-03-28,CHF,1.2192
2014-03-31,CHF,1.2177
2014-04-01,CHF,1.2184
2014-04-02,CHF,1.2206
2014-04-03,CHF,1.2224
2014-04-04,CHF,1.2226
2014-04-07,CHF,1.2199
2014-04-08,CHF,1.2188
2014-04-09,CHF,1.2184
2014-04-10,CHF,1.2168
2014-04-11,CHF,1.216
2014-04-14,CHF,1.2156
2014-04-15,CHF,1.2159
2014-04-16,CHF,1.2182
2014-04-17,CHF,1.2195
2014-04-18,CHF,1.22
2014-04-21,CHF,1.2205
2014-04-22,CHF,1.2217
2014-04-23,CHF,1.2204
2014-04-24,CHF,1.2195
2014-04-25,CHF,1.2193
2014-04-28,CHF,1.2191
2014-04-29,CHF,1.2203
2014-04-30,CHF,1.2204
2014-05-01,CHF,1.219
2014-05-02,CHF,1.2172
2014-05-05,CHF,1.2178
2014-05-06,CHF,1.2174
2014-05-07,CHF,1.2188
2014-05-08,CHF,1.2181
2014-05-09,CHF,1.2191
2014-05-12,CHF,1.2213
2014-05-13,CHF,1.2196
2014-05-14,CHF,1.2202
