date,currency,exchange_rate
2020-04-15,AUD,1.72672
2020-04-16,AUD,1.70873
2020-04-17,AUD,1.70859
2020-04-20,AUD,1.71272
2020-04-21,AUD,1.72794
2020-04-22,AUD,1.71318
2020-04-23,AUD,1.69107
2020-04-24,AUD,1.69187
2020-04-27,AUD,1.67654
2020-04-28,AUD,1.6669
2020-04-29,AUD,1.6603
2020-04-30,AUD,1.68474
2020-05-01,AUD,1.70966
2020-05-04,AUD,1.69731
2020-05-05,AUD,1.68305
2020-05-06,AUD,1.69098
2020-05-07,AUD,1.66522
2020-05-08,AUD,1.65943
2020-05-11,AUD,1.66614
2020-05-12,AUD,1.67527
2020-05-13,AUD,1.67651
2020-05-14,AUD,1.67326
2020-05-15,AUD,1.68578
2020-05-18,AUD,1.673
2020-05-19,AUD,1.67119
2020-05-20,AUD,1.66449
2020-05-21,AUD,1.66697
2020-05-22,AUD,1.66738
2020-05-25,AUD,1.66502
2020-05-26,AUD,1.65174
2020-05-27,AUD,1.66377
2020-05-28,AUD,1.67062
2020-05-29,AUD,1.66534
2020-06-01,AUD,1.6387
2020-06-02,AUD,1.62124
2020-06-03,AUD,1.62201
2020-06-04,AUD,1.6319
2020-06-05,AUD,1.6189
2020-06-08,AUD,1.60839
2020-06-09,AUD,1.62919
2020-06-10,AUD,1.62861
2020-06-11,AUD,1.65145
2020-06-12,AUD,1.63848
2020-06-15,AUD,1.63025
2020-06-16,AUD,1.63508
2020-06-17,AUD,1.63275
2020-06-18,AUD,1.63472
2020-06-19,AUD,1.63488
2020-06-22,AUD,1.62817
2020-06-23,AUD,1.63105
2020-06-24,AUD,1.63965
2020-06-25,AUD,1.6285
2020-06-26,AUD,1.6346
2020-06-29,AUD,1.63659
2020-06-30,AUD,1.62787
2020-07-01,AUD,1.62661
2020-07-02,AUD,1.62317
2020-07-03,AUD,1.61988
2020-07-06,AUD,1.62135
2020-07-07,AUD,1.62295
2020-07-08,AUD,1.62332
2020-07-09,AUD,1.62171
2020-07-10,AUD,1.62553
2020-07-13,AUD,1.63359
2020-07-14,AUD,1.63288
2020-07-15,AUD,1.62933
2020-07-16,AUD,1.63305
2020-07-17,AUD,1.63272
2020-07-20,AUD,1.63057
2020-07-21,AUD,1.61619
2020-07-22,AUD,1.62063
2020-07-23,AUD,1.63153
2020-07-24,AUD,1.64011
2020-07-27,AUD,1.64298
2020-07-28,AUD,1.63759
2020-07-29,AUD,1.64013
2020-07-30,AUD,1.6456
2020-07-31,AUD,1.64774
2020-08-03,AUD,1.65274
2020-08-04,AUD,1.64763
2020-08-05,AUD,1.649
2020-08-06,AUD,1.6425
2020-08-07,AUD,1.6464
2020-08-10,AUD,1.64212
2020-08-11,AUD,1.64211
2020-08-12,AUD,1.6451
2020-08-13,AUD,1.65223
2020-08-14,AUD,1.65045
2020-08-17,AUD,1.64595
2020-08-18,AUD,1.64763
2020-08-19,AUD,1.64823
2020-08-20,AUD,1.64823
2020-08-21,AUD,1.64704
2020-08-24,AUD,1.64562
2020-08-25,AUD,1.64531
2020-08-26,AUD,1.6353
2020-08-27,AUD,1.62846
2020-08-28,AUD,1.61531
2020-08-31,AUD,1.61797
2020-09-01,AUD,1.61576
2020-09-02,AUD,1.61532
2020-09-03,AUD,1.63044
2020-09-04,AUD,1.62473
2020-09-07,AUD,1.62326
2020-09-08,AUD,1.63476
2020-09-09,AUD,1.62158
2020-09-10,AUD,1.62845
2020-09-11,AUD,1.6266
2020-09-14,AUD,1.62621
2020-09-15,AUD,1.62256
2020-09-16,AUD,1.61751
2020-09-17,AUD,1.61987
2020-09-18,AUD,1.62409
2020-09-21,AUD,1.62829
2020-09-22,AUD,1.63295
2020-09-23,AUD,1.64689
2020-09-24,AUD,1.65598
2020-09-25,AUD,1.65459
2020-09-28,AUD,1.64899
2020-09-29,AUD,1.64633
2020-09-30,AUD,1.63658
2020-10-01,AUD,1.63396
2020-10-02,AUD,1.63538
2020-10-05,AUD,1.64041
2020-10-06,AUD,1.6518
2020-10-07,AUD,1.64673
2020-10-08,AUD,1.63986
2020-10-09,AUD,1.63313
2020-10-12,AUD,1.63834
2020-10-13,AUD,1.64006
2020-10-14,AUD,1.63854
2020-10-15,AUD,1.65036
2020-10-16,AUD,1.65538
2020-10-19,AUD,1.66545
2020-10-20,AUD,1.67717
2020-10-21,AUD,1.66691
2020-10-22,AUD,1.66092
2020-10-23,AUD,1.66117
2020-10-26,AUD,1.65799
2020-10-27,AUD,1.65427
2020-10-28,AUD,1.66633
2020-10-29,AUD,1.66009
2020-10-30,AUD,1.65695
2020-11-02,AUD,1.64941
2020-11-03,AUD,1.6344
2020-11-04,AUD,1.63111
2020-11-05,AUD,1.62278
2020-11-06,AUD,1.6346
2020-11-09,AUD,1.62131
2020-11-10,AUD,1.62157
2020-11-11,AUD,1.61723
2020-11-12,AUD,1.63213
2020-11-13,AUD,1.62668
2020-11-16,AUD,1.61822
2020-11-17,AUD,1.62447
2020-11-18,AUD,1.62229
2020-11-19,AUD,1.62857
2020-11-20,AUD,1.62294
2020-11-23,AUD,1.62449
2020-11-24,AUD,1.61506
2020-11-25,AUD,1.61701
2020-11-26,AUD,1.61755
2020-11-27,AUD,1.61831
2020-11-30,AUD,1.62359
2020-12-01,AUD,1.63708
2020-12-02,AUD,1.63345
2020-12-03,AUD,1.63216
2020-12-04,AUD,1.63195
2020-12-07,AUD,1.63133
2020-12-08,AUD,1.632
2020-12-09,AUD,1.6246
2020-12-10,AUD,1.61053
2020-12-11,AUD,1.60698
2020-12-14,AUD,1.61128
2020-12-15,AUD,1.60722
2020-12-16,AUD,1.60973
2020-12-17,AUD,1.60927
2020-12-18,AUD,1.60702
2020-12-21,AUD,1.61292
2020-12-22,AUD,1.61617
2020-12-23,AUD,1.6085
2020-12-24,AUD,1.60318
2020-12-25,AUD,1.60299
2020-12-28,AUD,1.61106
2020-12-29,AUD,1.60969
2020-12-30,AUD,1.59965
2020-12-31,AUD,1.5873
2021-01-01,AUD,1.58668
2021-01-04,AUD,1.59718
2021-01-05,AUD,1.58389
2021-01-06,AUD,1.57932
2021-01-07,AUD,1.57893
2021-01-08,AUD,1.5735
2021-01-11,AUD,1.57823
2021-01-12,AUD,1.57027
2021-01-13,AUD,1.5715
2021-01-14,AUD,1.56205
2021-01-15,AUD,1.56678
2021-01-18,AUD,1.57205
2021-01-19,AUD,1.57584
2021-01-20,AUD,1.5623
2021-01-21,AUD,1.56564
2021-01-22,AUD,1.57604
2021-01-25,AUD,1.57369
2021-01-26,AUD,1.56939
2021-01-27,AUD,1.57976
2021-01-28,AUD,1.57706
2021-01-29,AUD,1.58635
2021-02-01,AUD,1.58214
2021-02-02,AUD,1.58307
2021-02-03,AUD,1.57963
2021-02-04,AUD,1.57381
2021-02-05,AUD,1.56775
2021-02-08,AUD,1.56364
2021-02-09,AUD,1.56576
2021-02-10,AUD,1.56904
2021-02-11,AUD,1.56387
2021-02-12,AUD,1.56071
2021-02-15,AUD,1.55863
2021-02-16,AUD,1.55947
2021-02-17,AUD,1.55265
2021-02-18,AUD,1.55602
2021-02-19,AUD,1.53898
2021-02-22,AUD,1.53526
2021-02-23,AUD,1.53557
2021-02-24,AUD,1.52673
2021-02-25,AUD,1.54554
2021-02-26,AUD,1.56653
2021-03-01,AUD,1.54987
2021-03-02,AUD,1.54596
2021-03-03,AUD,1.55107
2021-03-04,AUD,1.54718
2021-03-05,AUD,1.54903
2021-03-08,AUD,1.5488
2021-03-09,AUD,1.54264
2021-03-10,AUD,1.5418
2021-03-11,AUD,1.53858
2021-03-12,AUD,1.53913
2021-03-15,AUD,1.54111
2021-03-16,AUD,1.53658
2021-03-17,AUD,1.53599
2021-03-18,AUD,1.53544
2021-03-19,AUD,1.53689
2021-03-22,AUD,1.5405
2021-03-23,AUD,1.55223
2021-03-24,AUD,1.55698
2021-03-25,AUD,1.5518
2021-03-26,AUD,1.5436
2021-03-29,AUD,1.54114
2021-03-30,AUD,1.54216
2021-03-31,AUD,1.54398
2021-04-01,AUD,1.54586
2021-04-02,AUD,1.54594
2021-04-05,AUD,1.54347
2021-04-06,AUD,1.54903
2021-04-07,AUD,1.55943
2021-04-08,AUD,1.557
2021-04-09,AUD,1.56101
2021-04-12,AUD,1.56252
2021-04-13,AUD,1.56306
2021-04-14,AUD,1.5511
2021-04-15,AUD,1.54341
2021-04-16,AUD,1.54907
2021-04-19,AUD,1.55217
2021-04-20,AUD,1.55753
2021-04-21,AUD,1.55229
2021-04-22,AUD,1.55799
2021-04-23,AUD,1.56079
2021-04-26,AUD,1.54869
2021-04-27,AUD,1.55556
2021-04-28,AUD,1.55594
2021-04-29,AUD,1.55974
2021-04-30,AUD,1.55735
2021-05-03,AUD,1.55368
2021-05-04,AUD,1.55739
2021-05-05,AUD,1.54957
2021-05-06,AUD,1.54947
2021-05-07,AUD,1.55042
2021-05-10,AUD,1.54854
2021-05-11,AUD,1.54902
2021-05-12,AUD,1.56129
2021-05-13,AUD,1.5634
2021-05-14,AUD,1.56037
2021-05-17,AUD,1.56425
2021-05-18,AUD,1.56842
2021-05-19,AUD,1.57631
2021-05-20,AUD,1.57313
2021-05-21,AUD,1.5749
2021-05-24,AUD,1.5754
2021-05-25,AUD,1.57946
2021-05-26,AUD,1.57419
2021-05-27,AUD,1.57482
2021-05-28,AUD,1.57981
2021-05-31,AUD,1.58012
2021-06-01,AUD,1.57569
2021-06-02,AUD,1.57497
2021-06-03,AUD,1.583
2021-06-04,AUD,1.57187
2021-06-07,AUD,1.57172
2021-06-08,AUD,1.57285
2021-06-09,AUD,1.57459
2021-06-10,AUD,1.5696
2021-06-11,AUD,1.5706
2021-06-14,AUD,1.5707
2021-06-15,AUD,1.57735
2021-06-16,AUD,1.57532
2021-06-17,AUD,1.5751
2021-06-18,AUD,1.58439
2021-06-21,AUD,1.58022
2021-06-22,AUD,1.5809
2021-06-23,AUD,1.57447
2021-06-24,AUD,1.57314
2021-06-25,AUD,1.57242
2021-06-28,AUD,1.57538
2021-06-29,AUD,1.58274
2021-06-30,AUD,1.58078
2021-07-01,AUD,1.58612
2021-07-02,AUD,1.57593
2021-07-05,AUD,1.57523
2021-07-06,AUD,1.57677
2021-07-07,AUD,1.57558
2021-07-08,AUD,1.59336
2021-07-09,AUD,1.586
2021-07-12,AUD,1.58507
2021-07-13,AUD,1.58157
2021-07-14,AUD,1.58128
2021-07-15,AUD,1.59078
2021-07-16,AUD,1.59422
2021-07-19,AUD,1.606
2021-07-20,AUD,1.60688
2021-07-21,AUD,1.60278
2021-07-22,AUD,1.59464
2021-07-23,AUD,1.59773
2021-07-26,AUD,1.5985
2021-07-27,AUD,1.605
2021-07-28,AUD,1.60565
2021-07-29,AUD,1.60743
2021-07-30,AUD,1.61557
2021-08-02,AUD,1.61129
2021-08-03,AUD,1.6031
2021-08-04,AUD,1.60343
2021-08-05,AUD,1.5975
2021-08-06,AUD,1.59871
2021-08-09,AUD,1.60062
2021-08-10,AUD,1.59465
2021-08-11,AUD,1.59157
2021-08-12,AUD,1.5982
2021-08-13,AUD,1.59994
2021-08-16,AUD,1.6049
2021-08-17,AUD,1.6137
2021-08-18,AUD,1.61776
2021-08-19,AUD,1.6332
2021-08-20,AUD,1.63905
2021-08-23,AUD,1.62812
2021-08-24,AUD,1.61942
2021-08-25,AUD,1.61749
2021-08-26,AUD,1.62319
2021-08-27,AUD,1.61258
2021-08-30,AUD,1.61674
2021-08-31,AUD,1.61406
2021-09-01,AUD,1.60672
2021-09-02,AUD,1.60376
2021-09-03,AUD,1.59315
2021-09-06,AUD,1.59578
2021-09-07,AUD,1.60303
2021-09-08,AUD,1.60373
2021-09-09,AUD,1.6041
2021-09-10,AUD,1.60553
2021-09-13,AUD,1.60197
2021-09-14,AUD,1.61244
2021-09-15,AUD,1.61065
2021-09-16,AUD,1.61281
2021-09-17,AUD,1.61325
2021-09-20,AUD,1.61607
2021-09-21,AUD,1.62031
2021-09-22,AUD,1.61472
2021-09-23,AUD,1.60803
2021-09-24,AUD,1.61412
2021-09-27,AUD,1.60476
2021-09-28,AUD,1.61338
2021-09-29,AUD,1.61531
2021-09-30,AUD,1.60184
2021-10-01,AUD,1.59744
2021-10-04,AUD,1.59331
2021-10-05,AUD,1.59067
2021-10-06,AUD,1.58887
2021-10-07,AUD,1.57929
2021-10-08,AUD,1.58234
2021-10-11,AUD,1.57199
2021-10-12,AUD,1.56827
2021-10-13,AUD,1.57096
2021-10-14,AUD,1.56373
2021-10-15,AUD,1.56269
2021-10-18,AUD,1.566
2021-10-19,AUD,1.55598
2021-10-20,AUD,1.54975
2021-10-21,AUD,1.55592
2021-10-22,AUD,1.55998
2021-10-25,AUD,1.5495
2021-10-26,AUD,1.54521
2021-10-27,AUD,1.54193
2021-10-28,AUD,1.54851
2021-10-29,AUD,1.53666
2021-11-01,AUD,1.54248
2021-11-02,AUD,1.55772
2021-11-03,AUD,1.55841
2021-11-04,AUD,1.56082
2021-11-05,AUD,1.562
2021-11-08,AUD,1.56017
2021-11-09,AUD,1.57111
2021-11-10,AUD,1.56653
2021-11-11,AUD,1.5687
2021-11-12,AUD,1.56108
2021-11-15,AUD,1.54672
2021-11-16,AUD,1.54976
2021-11-17,AUD,1.55771
2021-11-18,AUD,1.56247
2021-11-19,AUD,1.5594
2021-11-22,AUD,1.55484
2021-11-23,AUD,1.55611
2021-11-24,AUD,1.55525
2021-11-25,AUD,1.55837
2021-11-26,AUD,1.58918
2021-11-29,AUD,1.58002
2021-11-30,AUD,1.5899
2021-12-01,AUD,1.59223
2021-12-02,AUD,1.59293
2021-12-03,AUD,1.61475
2021-12-06,AUD,1.59988
2021-12-07,AUD,1.58217
2021-12-08,AUD,1.58116
2021-12-09,AUD,1.57947
2021-12-10,AUD,1.5765
2021-12-13,AUD,1.58195
2021-12-14,AUD,1.58462
2021-12-15,AUD,1.57383
2021-12-16,AUD,1.57712
2021-12-17,AUD,1.57685
2021-12-20,AUD,1.58513
2021-12-21,AUD,1.57579
2021-12-22,AUD,1.5701
2021-12-23,AUD,1.56375
2021-12-24,AUD,1.56488
2021-12-27,AUD,1.56386
2021-12-28,AUD,1.56334
2021-12-29,AUD,1.56404
2021-12-30,AUD,1.55978
2021-12-31,AUD,1.56505
2022-01-03,AUD,1.57051
2022-01-04,AUD,1.55778
2022-01-05,AUD,1.56653
2022-01-06,AUD,1.57605
2022-01-07,AUD,1.58168
2022-01-10,AUD,1.57871
2022-01-11,AUD,1.57624
2022-01-12,AUD,1.57004
2022-01-13,AUD,1.57265
2022-01-14,AUD,1.58198
2022-01-17,AUD,1.58059
2022-01-18,AUD,1.57524
2022-01-19,AUD,1.57273
2022-01-20,AUD,1.56518
2022-01-21,AUD,1.57923
2022-01-24,AUD,1.58512
2022-01-25,AUD,1.57959
2022-01-26,AUD,1.5788
2022-01-27,AUD,1.58392
2022-01-28,AUD,1.59456
2022-01-31,AUD,1.58906
2022-02-01,AUD,1.58107
2022-02-02,AUD,1.58338
2022-02-03,AUD,1.60115
2022-02-04,AUD,1.61843
2022-02-07,AUD,1.60548
2022-02-08,AUD,1.5966
2022-02-09,AUD,1.59098
2022-02-10,AUD,1.59433
2022-02-11,AUD,1.58875
2022-02-14,AUD,1.58599
2022-02-15,AUD,1.58791
2022-02-16,AUD,1.58021
2022-02-17,AUD,1.57996
2022-02-18,AUD,1.57597
2022-02-21,AUD,1.57261
2022-02-22,AUD,1.56846
2022-02-23,AUD,1.56249
2022-02-24,AUD,1.56214
2022-02-25,AUD,1.55814
2022-02-28,AUD,1.54458
2022-03-01,AUD,1.53318
2022-03-02,AUD,1.5234
2022-03-03,AUD,1.50948
2022-03-04,AUD,1.48209
2022-03-07,AUD,1.48293
2022-03-08,AUD,1.49843
2022-03-09,AUD,1.51229
2022-03-10,AUD,1.49189
2022-03-11,AUD,1.49655
2022-03-14,AUD,1.52143
2022-03-15,AUD,1.52132
2022-03-16,AUD,1.51337
2022-03-17,AUD,1.50353
2022-03-18,AUD,1.4902
2022-03-21,AUD,1.48906
2022-03-22,AUD,1.47731
2022-03-23,AUD,1.46772
2022-03-24,AUD,1.4635
2022-03-25,AUD,1.4613
2022-03-28,AUD,1.46663
2022-03-29,AUD,1.476
2022-03-30,AUD,1.4847
2022-03-31,AUD,1.47796
2022-04-01,AUD,1.4725
2022-04-04,AUD,1.45456
2022-04-05,AUD,1.43885
2022-04-06,AUD,1.45007
2022-04-07,AUD,1.45385
2022-04-08,AUD,1.45833
2022-04-11,AUD,1.46636
2022-04-12,AUD,1.45256
2022-04-13,AUD,1.4608
2022-04-14,AUD,1.45987
2022-04-15,AUD,1.46037
2022-04-18,AUD,1.46561
2022-04-19,AUD,1.46222
2022-04-20,AUD,1.45597
2022-04-21,AUD,1.46931
2022-04-22,AUD,1.49069
2022-04-25,AUD,1.4912
2022-04-26,AUD,1.49345
2022-04-27,AUD,1.48129
2022-04-28,AUD,1.47845
2022-04-29,AUD,1.492
2022-05-02,AUD,1.48922
2022-05-03,AUD,1.48239
2022-05-04,AUD,1.46385
2022-05-05,AUD,1.4803
2022-05-06,AUD,1.49046
2022-05-09,AUD,1.51917
2022-05-10,AUD,1.51719
2022-05-11,AUD,1.51465
2022-05-12,AUD,1.51374
2022-05-13,AUD,1.4999
2022-05-16,AUD,1.49623
2022-05-17,AUD,1.50051
2022-05-18,AUD,1.50363
2022-05-19,AUD,1.50118
2022-05-20,AUD,1.50096
2022-05-23,AUD,1.50339
2022-05-24,AUD,1.50932
2022-05-25,AUD,1.50618
2022-05-26,AUD,1.51147
2022-05-27,AUD,1.49843
2022-05-30,AUD,1.49691
2022-05-31,AUD,1.49521
2022-06-01,AUD,1.48418
2022-06-02,AUD,1.47912
2022-06-03,AUD,1.48701
2022-06-06,AUD,1.48635
2022-06-07,AUD,1.4803
2022-06-08,AUD,1.48993
2022-06-09,AUD,1.49537
2022-06-10,AUD,1.49085
2022-06-13,AUD,1.50227
2022-06-14,AUD,1.51454
2022-06-15,AUD,1.49053
2022-06-16,AUD,1.4971
2022-06-17,AUD,1.51381
2022-06-20,AUD,1.51131
2022-06-21,AUD,1.51095
2022-06-22,AUD,1.52537
2022-06-23,AUD,1.52505
2022-06-24,AUD,1.51846
2022-06-27,AUD,1.52801
2022-06-28,AUD,1.52305
2022-06-29,AUD,1.51763
2022-06-30,AUD,1.51749
2022-07-01,AUD,1.52976
2022-07-04,AUD,1.51753
2022-07-05,AUD,1.50976
2022-07-06,AUD,1.5006
2022-07-07,AUD,1.48528
2022-07-08,AUD,1.48484
2022-07-11,AUD,1.49039
2022-07-12,AUD,1.4848
2022-07-13,AUD,1.4874
2022-07-14,AUD,1.48447
2022-07-15,AUD,1.48458
2022-07-18,AUD,1.48781
2022-07-19,AUD,1.48244
2022-07-20,AUD,1.47739
2022-07-21,AUD,1.47462
2022-07-22,AUD,1.47384
2022-07-25,AUD,1.46887
2022-07-26,AUD,1.45722
2022-07-27,AUD,1.45865
2022-07-28,AUD,1.45851
2022-07-29,AUD,1.46322
2022-08-01,AUD,1.45974
2022-08-02,AUD,1.46875
2022-08-03,AUD,1.4627
2022-08-04,AUD,1.47003
2022-08-05,AUD,1.47305
2022-08-08,AUD,1.45945
2022-08-09,AUD,1.46605
2022-08-10,AUD,1.45468
2022-08-11,AUD,1.45253
2022-08-12,AUD,1.44011
2022-08-15,AUD,1.44638
2022-08-16,AUD,1.44734
2022-08-17,AUD,1.46705
2022-08-18,AUD,1.45833
2022-08-19,AUD,1.45949
2022-08-22,AUD,1.44611
2022-08-23,AUD,1.43858
2022-08-24,AUD,1.44253
2022-08-25,AUD,1.4288
2022-08-26,AUD,1.4453
2022-08-29,AUD,1.4484
2022-08-30,AUD,1.46119
2022-08-31,AUD,1.46838
2022-09-01,AUD,1.46538
2022-09-02,AUD,1.46045
2022-09-05,AUD,1.46077
2022-09-06,AUD,1.46999
2022-09-07,AUD,1.47817
2022-09-08,AUD,1.48095
2022-09-09,AUD,1.46695
2022-09-12,AUD,1.46901
2022-09-13,AUD,1.47875
2022-09-14,AUD,1.47855
2022-09-15,AUD,1.4919
2022-09-16,AUD,1.4899
2022-09-19,AUD,1.49021
2022-09-20,AUD,1.49085
2022-09-21,AUD,1.48329
2022-09-22,AUD,1.48055
2022-09-23,AUD,1.48343
2022-09-26,AUD,1.4882
2022-09-27,AUD,1.49114
2022-09-28,AUD,1.492
2022-09-29,AUD,1.51015
2022-09-30,AUD,1.53009
2022-10-03,AUD,1.50726
2022-10-04,AUD,1.53526
2022-10-05,AUD,1.52272
2022-10-06,AUD,1.52666
2022-10-07,AUD,1.52925
2022-10-10,AUD,1.54048
2022-10-11,AUD,1.5465
2022-10-12,AUD,1.54543
2022-10-13,AUD,1.55213
2022-10-14,AUD,1.56816
2022-10-17,AUD,1.56388
2022-10-18,AUD,1.56211
2022-10-19,AUD,1.55768
2022-10-20,AUD,1.55719
2022-10-21,AUD,1.5447
2022-10-24,AUD,1.56392
2022-10-25,AUD,1.55825
2022-10-26,AUD,1.55273
2022-10-27,AUD,1.54359
2022-10-28,AUD,1.55382
2022-10-31,AUD,1.54461
2022-11-01,AUD,1.54418
2022-11-02,AUD,1.54514
2022-11-03,AUD,1.54976
2022-11-04,AUD,1.5386
2022-11-07,AUD,1.54624
2022-11-08,AUD,1.54809
2022-11-09,AUD,1.55653
2022-11-10,AUD,1.54225
2022-11-11,AUD,1.54333
2022-11-14,AUD,1.54084
2022-11-15,AUD,1.53117
2022-11-16,AUD,1.54176
2022-11-17,AUD,1.5496
2022-11-18,AUD,1.5465
2022-11-21,AUD,1.55037
2022-11-22,AUD,1.54969
2022-11-23,AUD,1.54395
2022-11-24,AUD,1.53837
2022-11-25,AUD,1.5392
2022-11-28,AUD,1.55435
2022-11-29,AUD,1.54427
2022-11-30,AUD,1.53286
2022-12-01,AUD,1.54397
2022-12-02,AUD,1.55054
2022-12-05,AUD,1.56591
2022-12-06,AUD,1.56468
2022-12-07,AUD,1.56203
2022-12-08,AUD,1.55911
2022-12-09,AUD,1.54925
2022-12-12,AUD,1.56185
2022-12-13,AUD,1.55054
2022-12-14,AUD,1.55613
2022-12-15,AUD,1.58488
2022-12-16,AUD,1.58295
2022-12-19,AUD,1.58298
2022-12-20,AUD,1.59079
2022-12-21,AUD,1.58091
2022-12-22,AUD,1.58782
2022-12-23,AUD,1.58051
2022-12-26,AUD,1.58067
2022-12-27,AUD,1.5802
2022-12-28,AUD,1.57412
2022-12-29,AUD,1.57254
2022-12-30,AUD,1.56998
2023-01-02,AUD,1.56729
2023-01-03,AUD,1.56696
2023-01-04,AUD,1.55013
2023-01-05,AUD,1.55828
2023-01-06,AUD,1.54735
2023-01-09,AUD,1.55202
2023-01-10,AUD,1.55685
2023-01-11,AUD,1.55666
2023-01-12,AUD,1.55664
2023-01-13,AUD,1.55286
2023-01-16,AUD,1.55561
2023-01-17,AUD,1.54362
2023-01-18,AUD,1.55434
2023-01-19,AUD,1.56654
2023-01-20,AUD,1.55832
2023-01-23,AUD,1.54671
2023-01-24,AUD,1.5449
2023-01-25,AUD,1.53696
2023-01-26,AUD,1.53068
2023-01-27,AUD,1.52873
2023-01-30,AUD,1.53668
2023-01-31,AUD,1.53944
2023-02-01,AUD,1.53907
2023-02-02,AUD,1.54145
2023-02-03,AUD,1.55847
2023-02-06,AUD,1.55771
2023-02-07,AUD,1.54128
2023-02-08,AUD,1.54673
2023-02-09,AUD,1.54804
2023-02-10,AUD,1.54304
2023-02-13,AUD,1.53876
2023-02-14,AUD,1.53586
2023-02-15,AUD,1.54801
2023-02-16,AUD,1.55142
2023-02-17,AUD,1.55305
2023-02-20,AUD,1.54581
2023-02-21,AUD,1.55258
2023-02-22,AUD,1.55795
2023-02-23,AUD,1.55614
2023-02-24,AUD,1.56767
2023-02-27,AUD,1.57419
2023-02-28,AUD,1.57095
2023-03-01,AUD,1.57684
2023-03-02,AUD,1.57442
2023-03-03,AUD,1.57053
2023-03-06,AUD,1.58666
2023-03-07,AUD,1.60206
2023-03-08,AUD,1.6001
2023-03-09,AUD,1.60534
2023-03-10,AUD,1.61632
2023-03-13,AUD,1.60894
2023-03-14,AUD,1.606
2023-03-15,AUD,1.59894
2023-03-16,AUD,1.59406
2023-03-17,AUD,1.59232
2023-03-20,AUD,1.59542
2023-03-21,AUD,1.61408
2023-03-22,AUD,1.62355
2023-03-23,AUD,1.61956
2023-03-24,AUD,1.61845
2023-03-27,AUD,1.62341
2023-03-28,AUD,1.61637
2023-03-29,AUD,1.62129
2023-03-30,AUD,1.62428
2023-03-31,AUD,1.62096
2023-04-03,AUD,1.60704
2023-04-04,AUD,1.62216
2023-04-05,AUD,1.62213
2023-04-06,AUD,1.63632
2023-04-07,AUD,1.63451
2023-04-10,AUD,1.63512
2023-04-11,AUD,1.63972
2023-04-12,AUD,1.64199
2023-04-13,AUD,1.62785
2023-04-14,AUD,1.63819
2023-04-17,AUD,1.6299
2023-04-18,AUD,1.63054
2023-04-19,AUD,1.63126
2023-04-20,AUD,1.6264
2023-04-21,AUD,1.64177
2023-04-24,AUD,1.64935
2023-04-25,AUD,1.6552
2023-04-26,AUD,1.67118
2023-04-27,AUD,1.6629
2023-04-28,AUD,1.6649
2023-05-01,AUD,1.65559
2023-05-02,AUD,1.65075
2023-05-03,AUD,1.65772
2023-05-04,AUD,1.64526
2023-05-05,AUD,1.63204
2023-05-08,AUD,1.62258
2023-05-09,AUD,1.61932
2023-05-10,AUD,1.62008
2023-05-11,AUD,1.62856
2023-05-12,AUD,1.63317
2023-05-15,AUD,1.62326
2023-05-16,AUD,1.63133
2023-05-17,AUD,1.62688
2023-05-18,AUD,1.62627
2023-05-19,AUD,1.62403
2023-05-22,AUD,1.62543
2023-05-23,AUD,1.6293
2023-05-24,AUD,1.64215
2023-05-25,AUD,1.64832
2023-05-26,AUD,1.64538
2023-05-29,AUD,1.6375
2023-05-30,AUD,1.64655
2023-05-31,AUD,1.64322
2023-06-01,AUD,1.63695
2023-06-02,AUD,1.62042
2023-06-05,AUD,1.61841
2023-06-06,AUD,1.60253
2023-06-07,AUD,1.60727
2023-06-08,AUD,1.6058
2023-06-09,AUD,1.59416
2023-06-12,AUD,1.59275
2023-06-13,AUD,1.59464
2023-06-14,AUD,1.5937
2023-06-15,AUD,1.58997
2023-06-16,AUD,1.59091
2023-06-19,AUD,1.59405
2023-06-20,AUD,1.60857
2023-06-21,AUD,1.61603
2023-06-22,AUD,1.62115
2023-06-23,AUD,1.63083
2023-06-26,AUD,1.63359
2023-06-27,AUD,1.63903
2023-06-28,AUD,1.65263
2023-06-29,AUD,1.64175
2023-06-30,AUD,1.63647
2023-07-03,AUD,1.63523
2023-07-04,AUD,1.62562
2023-07-05,AUD,1.63067
2023-07-06,AUD,1.6431
2023-07-07,AUD,1.63898
2023-07-10,AUD,1.64769
2023-07-11,AUD,1.6459
2023-07-12,AUD,1.63926
2023-07-13,AUD,1.62935
2023-07-14,AUD,1.6414
2023-07-17,AUD,1.64803
2023-07-18,AUD,1.64815
2023-07-19,AUD,1.6536
2023-07-20,AUD,1.64169
2023-07-21,AUD,1.65271
2023-07-24,AUD,1.64134
2023-07-25,AUD,1.62824
2023-07-26,AUD,1.63963
2023-07-27,AUD,1.63597
2023-07-28,AUD,1.65629
2023-07-31,AUD,1.63675
2023-08-01,AUD,1.66368
2023-08-02,AUD,1.67282
2023-08-03,AUD,1.67133
2023-08-04,AUD,1.67557
2023-08-07,AUD,1.67377
2023-08-08,AUD,1.67412
2023-08-09,AUD,1.68025
2023-08-10,AUD,1.68434
2023-08-11,AUD,1.68381
2023-08-14,AUD,1.68087
2023-08-15,AUD,1.68862
2023-08-16,AUD,1.69358
2023-08-17,AUD,1.6972
2023-08-18,AUD,1.69674
2023-08-21,AUD,1.6982
2023-08-22,AUD,1.68814
